cell,uid,origin,snr,fold,action,oof_nrmse
forecast|snrHigh|full,S_both:d_hi_full:9,S_both,12.883841151418805,4,v_winsor_savgol,0.9007851854128341
forecast|snrHigh|full,S_both:d_lo_full:0,S_both,4.196296085196519,0,v_none,1.0918557170115057
forecast|snrHigh|full,S_both:d_lo_full:0,S_both,4.196296085196519,0,v_median,0.6839727154476406
forecast|snrHigh|full,S_both:d_lo_full:0,S_both,4.196296085196519,0,v_savgol,1.3551664728650887
forecast|snrHigh|full,S_both:d_lo_full:0,S_both,4.196296085196519,0,v_stl,1.4133147729627171
forecast|snrHigh|full,S_both:d_lo_full:0,S_both,4.196296085196519,0,v_winsor,0.8400589651888359
forecast|snrHigh|full,S_both:d_lo_full:0,S_both,4.196296085196519,0,v_winsor_savgol,0.7753387087189473
forecast|snrHigh|full,S_both:d_lo_full:10,S_both,4.156936710703659,1,v_none,0.471640725011558
forecast|snrHigh|full,S_both:d_lo_full:10,S_both,4.156936710703659,1,v_median,1.407317169743074
forecast|snrHigh|full,S_both:d_lo_full:10,S_both,4.156936710703659,1,v_savgol,0.9019168157904542
forecast|snrHigh|full,S_both:d_lo_full:10,S_both,4.156936710703659,1,v_stl,0.9993726377461086
forecast|snrHigh|full,S_both:d_lo_full:10,S_both,4.156936710703659,1,v_winsor,0.8865462311502795
forecast|snrHigh|full,S_both:d_lo_full:10,S_both,4.156936710703659,1,v_winsor_savgol,0.8663321352565652
forecast|snrHigh|full,S_both:d_lo_full:11,S_both,4.426838014571534,2,v_none,1.4138701331951329
forecast|snrHigh|full,S_both:d_lo_full:11,S_both,4.426838014571534,2,v_median,1.3000441662788351
forecast|snrHigh|full,S_both:d_lo_full:11,S_both,4.426838014571534,2,v_savgol,1.173544827324599
forecast|snrHigh|full,S_both:d_lo_full:11,S_both,4.426838014571534,2,v_stl,1.1598828042559828
forecast|snrHigh|full,S_both:d_lo_full:11,S_both,4.426838014571534,2,v_winsor,1.2012540738319974
forecast|snrHigh|full,S_both:d_lo_full:11,S_both,4.426838014571534,2,v_winsor_savgol,1.0664144963085134
forecast|snrHigh|full,S_both:d_lo_full:14,S_both,4.481296852590113,3,v_none,1.0470554437104633
forecast|snrHigh|full,S_both:d_lo_full:14,S_both,4.481296852590113,3,v_median,1.8193995961845704
forecast|snrHigh|full,S_both:d_lo_full:14,S_both,4.481296852590113,3,v_savgol,1.4094039880710099
forecast|snrHigh|full,S_both:d_lo_full:14,S_both,4.481296852590113,3,v_stl,1.3030156320073363
forecast|snrHigh|full,S_both:d_lo_full:14,S_both,4.481296852590113,3,v_winsor,1.2597712625802655
forecast|snrHigh|full,S_both:d_lo_full:14,S_both,4.481296852590113,3,v_winsor_savgol,1.5869532178565244
forecast|snrHigh|full,S_both:d_lo_full:15,S_both,4.0965726980643815,4,v_none,1.1379563096031442
forecast|snrHigh|full,S_both:d_lo_full:15,S_both,4.0965726980643815,4,v_median,0.49005441272453315
forecast|snrHigh|full,S_both:d_lo_full:15,S_both,4.0965726980643815,4,v_savgol,1.217517224367695
forecast|snrHigh|full,S_both:d_lo_full:15,S_both,4.0965726980643815,4,v_stl,1.140779553004939
forecast|snrHigh|full,S_both:d_lo_full:15,S_both,4.0965726980643815,4,v_winsor,0.985853365170863
